problem,nl_goal,gt_pddl_goal,gt_plan,proposed_plan
train/pick_and_place_simple-RemoteControl-None-ArmChair-223/trial_T20190908_163723_604442,move a remote control to a chair.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o RemoteControlType) 
                (receptacleType ?r ArmChairType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject remotecontrol)
(GotoLocation armchair)
(PutObject remotecontrol armchair)","(GotoLocation television)
(PickupObject remotecontrol)
(GotoLocation chair)
(PutObject remotecontrol chair)
"
train/pick_and_place_simple-RemoteControl-None-ArmChair-223/trial_T20190908_163723_604442,move a remote control to a chair.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o RemoteControlType) 
                (receptacleType ?r ArmChairType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject remotecontrol)
(GotoLocation armchair)
(PutObject remotecontrol armchair)","(GotoLocation coffeeTable)
(PickupObject remoteControl)
(GotoLocation chair)
(PutObject remoteControl chair)
"
train/pick_and_place_simple-RemoteControl-None-ArmChair-223/trial_T20190908_163723_604442,move a remote control to a chair.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o RemoteControlType) 
                (receptacleType ?r ArmChairType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject remotecontrol)
(GotoLocation armchair)
(PutObject remotecontrol armchair)","(GotoLocation coffeetable)
(PickupObject remote)
(GotoLocation chair)
(PutObject remote chair)
"
train/pick_and_place_simple-RemoteControl-None-ArmChair-223/trial_T20190908_163723_604442,move a remote control to a chair.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o RemoteControlType) 
                (receptacleType ?r ArmChairType)
                (inReceptacle ?o ?r) 
            )
    )))","(GotoLocation coffeetable)
(PickupObject remotecontrol)
(GotoLocation armchair)
(PutObject remotecontrol armchair)","(GotoLocation sidetable)
(PickupObject remotecontrol)
(GotoLocation chair)
(PutObject remotecontrol chair)
"
train/look_at_obj_in_light-CreditCard-None-FloorLamp-207/trial_T20190907_031931_921823,grab your credit card while turning on a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CreditCardType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject creditcard)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation bedroom)
(PickupObject creditcard)
(GotoLocation livingroom)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-CreditCard-None-FloorLamp-207/trial_T20190907_031931_921823,grab your credit card while turning on a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CreditCardType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject creditcard)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation wallet)
(PickupObject creditcard)
(GotoLocation desk)
(TurnOnObject lamp)
"
train/look_at_obj_in_light-CreditCard-None-FloorLamp-207/trial_T20190907_031931_921823,grab your credit card while turning on a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CreditCardType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject creditcard)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation nightstand)
(TurnOnObject lamp)
(GotoLocation wallet)
(PickupObject creditcard)
"
train/look_at_obj_in_light-CreditCard-None-FloorLamp-207/trial_T20190907_031931_921823,grab your credit card while turning on a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CreditCardType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject creditcard)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation bedroom)
(GotoLocation nightstand)
(TurnOnObject lamp)
(GotoLocation drawer)
(PickupObject creditcard)
"
train/look_at_obj_in_light-CreditCard-None-FloorLamp-207/trial_T20190907_031931_921823,grab your credit card while turning on a lamp.,"(:goal
        (exists (?a - agent)
        (exists (?r - receptacle)
        (exists (?o - object)
        (exists (?ot - object)
        (exists (?l - location)
            (and 
                (objectType ?ot FloorLampType)
                (toggleable ?ot)
                (isToggled ?ot) 
                (objectAtLocation ?ot ?l)
                (atLocation ?a ?l)
                (objectType ?o CreditCardType)
                (holds ?a ?o)
            )
    ))))))","(GotoLocation sofa)
(PickupObject creditcard)
(GotoLocation floorlamp)
(ToggleObject floorlamp)","(GotoLocation livingroom)
(PickupObject creditcard)
(GotoLocation desklamp)
(RestartObject desklamp)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-Fridge-14/trial_T20190911_114912_806806,putting a tomato slice in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(GotoLocation countertop)
(PickupObject knife)
(GotoLocation tomatoes)
(SliceObject tomato knife)
(GotoLocation fridge)
(PutObject tomato fridge)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-Fridge-14/trial_T20190911_114912_806806,putting a tomato slice in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(GotoLocation countertop)
(PickupObject tomato)
(SliceObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-Fridge-14/trial_T20190911_114912_806806,putting a tomato slice in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-Fridge-14/trial_T20190911_114912_806806,putting a tomato slice in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(GotoLocation countertop)
(PickupObject knife)
(GotoLocation fridge)
(PickupObject tomato)
(GotoLocation countertop)
(CutObject tomato knife)
(PutObject tomato fridge)
"
train/pick_heat_then_place_in_recep-TomatoSliced-None-Fridge-14/trial_T20190911_114912_806806,putting a tomato slice in the fridge.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o TomatoType) 
                (receptacleType ?r FridgeType)
                (inReceptacle ?o ?r)
                (heatable ?o)
                (isHot ?o)
                (sliceable ?o)
                (isSliced ?o)  
            )
    )))","(GotoLocation countertop)
(PickupObject butterknife)
(GotoLocation tomato)
(SliceObject tomato)
(GotoLocation countertop)
(PutObject butterknife countertop)
(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation microwave)
(HeatObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)","(GotoLocation countertop)
(PickupObject tomato)
(GotoLocation fridge)
(PutObject tomato fridge)
"
train/pick_clean_then_place_in_recep-Spoon-None-Drawer-5/trial_T20190907_080537_064131,place a washed spoon in a drawer with the fork.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpoonType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject spoon)
(GotoLocation sinkbasin)
(CleanObject spoon)
(GotoLocation drawer)
(PutObject spoon drawer)","(GotoLocation sink)
(FillObject sink)
(WashObject spoon sink)
(GotoLocation drawer)
(PickupObject spoon)
(PutObject spoon drawer)
"
train/pick_clean_then_place_in_recep-Spoon-None-Drawer-5/trial_T20190907_080537_064131,place a washed spoon in a drawer with the fork.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpoonType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject spoon)
(GotoLocation sinkbasin)
(CleanObject spoon)
(GotoLocation drawer)
(PutObject spoon drawer)","(GotoLocation sink)
(PickupObject spoon)
(WashObject spoon)
(GotoLocation drawer)
(PutObject spoon drawer)
"
train/pick_clean_then_place_in_recep-Spoon-None-Drawer-5/trial_T20190907_080537_064131,place a washed spoon in a drawer with the fork.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpoonType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject spoon)
(GotoLocation sinkbasin)
(CleanObject spoon)
(GotoLocation drawer)
(PutObject spoon drawer)","(GotoLocation sink)
(WashObject spoon)
(GotoLocation drawer)
(PickupObject fork)
(PutObject spoon drawer)
"
train/pick_clean_then_place_in_recep-Spoon-None-Drawer-5/trial_T20190907_080537_064131,place a washed spoon in a drawer with the fork.,"(:goal
        (exists (?r - receptacle)
        (exists (?o - object)
            (and 
                (objectType ?o SpoonType) 
                (receptacleType ?r DrawerType)
                (inReceptacle ?o ?r)
                (cleanable ?o)
                (isClean ?o) 
            )
    )))","(GotoLocation countertop)
(PickupObject spoon)
(GotoLocation sinkbasin)
(CleanObject spoon)
(GotoLocation drawer)
(PutObject spoon drawer)","(GotoLocation sink)
(WashObject spoon sink)
(GotoLocation cabinet)
(PickupObject fork)
(GotoLocation drawer)
(PutObject spoon drawer)
(PutObject fork drawer)
"
